"","Name","Year","Rank"
"1994","Julia","1954",55
"1995","Julie","1954",27
"1996","June","1954",47
"1997","Karen","1954",37
"1998","Kate","1954",NA
"1999","Katherine","1954",NA
"2000","Kathleen","1954",28
"2001","Kathryn","1954",60
"2002","Katie","1954",NA
"2003","Katy","1954",NA
"2004","Kay","1954",93
"2005","Kayleigh","1954",NA
"2006","Keira","1954",NA
"2007","Kelly","1954",NA
"2008","Kerry","1954",NA
"2009","Kiera","1954",NA
"2010","Kim","1954",NA
"2011","Kimberley","1954",NA
"2012","Kirsty","1954",NA
"2013","Laura","1954",NA
"2014","Lauren","1954",NA
"2015","Layla","1954",NA
"2016","Leah","1954",NA
"2017","Leanne","1954",NA
"2018","Lesley","1954",19
"2019","Lexi","1954",NA
"2020","Libby","1954",NA
"2021","Lilian","1954",NA
"2022","Lillian","1954",NA
"2023","Lilly","1954",NA
"2024","Lily","1954",NA
"2025","Linda","1954",2
"2026","Lindsay","1954",NA
"2027","Lindsey","1954",NA
"2028","Lisa","1954",NA
"2029","Lola","1954",NA
"2030","Lorraine","1954",48
"2031","Lottie","1954",NA
"2032","Louisa","1954",NA
"2033","Louise","1954",NA
"2034","Lucy","1954",NA
"2035","Luna","1954",NA
"2036","Lydia","1954",NA
"2037","Lynda","1954",49
"2038","Lyndsey","1954",NA
"2039","Lynn","1954",36
"2040","Lynne","1954",39
"2041","Lynsey","1954",NA
"2042","Mabel","1954",NA
"2043","Maddison","1954",NA
"2044","Madeleine","1954",NA
"2045","Madison","1954",NA
"2046","Maisie","1954",NA
"2047","Mandy","1954",NA
"2048","Margaret","1954",4
"2049","Margery","1954",NA
"2050","Maria","1954",42
"2051","Marian","1954",51
"2052","Marie","1954",57
"2053","Marilyn","1954",46
"2054","Marina","1954",NA
"2055","Marion","1954",41
"2056","Marjorie","1954",NA
"2057","Marlene","1954",NA
"2058","Martha","1954",NA
"2059","Mary","1954",9
"2060","Maryam","1954",NA
"2061","Matilda","1954",NA
"2062","Maud","1954",NA
"2063","Maureen","1954",30
"2064","Mavis","1954",NA
"2065","Maxine","1954",NA
"2066","May","1954",NA
"2067","Maya","1954",NA
"2068","Megan","1954",NA
"2069","Melanie","1954",NA
"2070","Melissa","1954",NA
"2071","Mia","1954",NA
"2072","Michele","1954",NA
"2073","Michelle","1954",NA
"2074","Mila","1954",NA
"2075","Mildred","1954",NA
"2076","Millicent","1954",NA
"2077","Millie","1954",NA
"2078","Minnie","1954",NA
"2079","Miriam","1954",NA
"2080","Mollie","1954",NA
"2081","Molly","1954",NA
"2082","Monica","1954",NA
"2083","Morgan","1954",NA
"2084","Muriel","1954",NA
"2085","Nancy","1954",NA
"2086","Naomi","1954",NA
"2087","Natalie","1954",NA
"2088","Natasha","1954",NA
"2089","Nellie","1954",NA
"2090","Niamh","1954",NA
"2091","Nichola","1954",NA
"2092","Nicola","1954",97
"2093","Nicole","1954",NA
"2094","Nora","1954",NA
"2095","Norah","1954",NA
"2096","Norma","1954",NA
"2097","Olive","1954",NA
"2098","Olivia","1954",NA
"2099","Paige","1954",NA
"2100","Pamela","1954",21
"2101","Patricia","1954",6
"2102","Paula","1954",NA
"2103","Pauline","1954",17
"2104","Peggy","1954",NA
"2105","Penelope","1954",82
"2106","Phoebe","1954",NA
"2107","Phyllis","1954",NA
"2108","Poppy","1954",NA
"2109","Rachael","1954",NA
"2110","Rachel","1954",NA
"2111","Rebecca","1954",NA
"2112","Rebekah","1954",NA
"2113","Rhiannon","1954",NA
"2114","Rita","1954",77
"2115","Robyn","1954",NA
"2116","Rose","1954",NA
"2117","Rosemary","1954",43
"2118","Rosie","1954",NA
"2119","Rosina","1954",NA
"2120","Ruby","1954",NA
"2121","Ruth","1954",65
"2122","Sally","1954",50
"2123","Samantha","1954",NA
"2124","Sandra","1954",15
"2125","Sara","1954",NA
"2126","Sarah","1954",68
"2127","Scarlett","1954",NA
"2128","Shannon","1954",NA
"2129","Sharon","1954",63
"2130","Sheila","1954",34
"2131","Shirley","1954",40
"2132","Sian","1954",NA
"2133","Sienna","1954",NA
"2134","Skye","1954",NA
"2135","Sofia","1954",NA
"2136","Sonia","1954",NA
"2137","Sophia","1954",NA
"2138","Sophie","1954",NA
"2139","Stacey","1954",NA
"2140","Stella","1954",NA
"2141","Stephanie","1954",96
"2142","Summer","1954",NA
"2143","Susan","1954",1
"2144","Suzanne","1954",84
"2145","Sybil","1954",NA
"2146","Sylvia","1954",64
"2147","Tanya","1954",NA
"2148","Tara","1954",NA
"2149","Teresa","1954",54
"2150","Thea","1954",NA
"2151","Thelma","1954",NA
"2152","Theresa","1954",87
"2153","Tia","1954",NA
"2154","Tilly","1954",NA
"2155","Tina","1954",NA
"2156","Toni","1954",NA
"2157","Tracey","1954",NA
"2158","Tracy","1954",NA
"2159","Valerie","1954",24
"2160","Vanessa","1954",NA
"2161","Vera","1954",NA
"2162","Veronica","1954",98
"2163","Victoria","1954",NA
"2164","Violet","1954",NA
"2165","Vivienne","1954",NA
"2166","Wendy","1954",32
"2167","Willow","1954",NA
"2168","Winifred","1954",NA
"2169","Yasmin","1954",NA
"2170","Yvonne","1954",38
"2171","Zara","1954",NA
"2172","Zoe","1954",NA
"2173","Abbie","1964",NA
"2174","Abigail","1964",NA
"2175","Ada","1964",NA
"2176","Agnes","1964",NA
"2177","Aimee","1964",NA
"2178","Aisha","1964",NA
"2179","Alexandra","1964",NA
"2180","Alice","1964",NA
"2181","Alicia","1964",NA
"2182","Alisha","1964",NA
"2183","Alison","1964",14
"2184","Alma","1964",NA
"2185","Amanda","1964",16
"2186","Amber","1964",NA
"2187","Amelia","1964",NA
"2188","Amelie","1964",NA
"2189","Amy","1964",NA
"2190","Andrea","1964",52
"2191","Angela","1964",12
"2192","Anita","1964",87
"2193","Ann","1964",40
"2194","Anna","1964",81
"2195","Annabelle","1964",NA
"2196","Anne","1964",34
"2197","Annette","1964",79
"2198","Annie","1964",NA
"2199","Arabella","1964",NA
"2200","Aria","1964",NA
"2201","Ashleigh","1964",NA
"2202","Audrey","1964",NA
"2203","Ava","1964",NA
"2204","Barbara","1964",69
"2205","Beatrice","1964",NA
"2206","Bella","1964",NA
"2207","Bertha","1964",NA
"2208","Beryl","1964",NA
"2209","Bessie","1964",NA
"2210","Beth","1964",NA
"2211","Bethan","1964",NA
"2212","Bethany","1964",NA
"2213","Betty","1964",NA
"2214","Beverley","1964",41
"2215","Blanche","1964",NA
"2216","Brenda","1964",NA
"2217","Bridget","1964",NA
"2218","Brooke","1964",NA
"2219","Caitlin","1964",NA
"2220","Carla","1964",NA
"2221","Carly","1964",NA
"2222","Carol","1964",21
"2223","Carole","1964",68
"2224","Caroline","1964",15
"2225","Carolyn","1964",80
"2226","Catherine","1964",19
"2227","Chantelle","1964",NA
"2228","Charlene","1964",NA
"2229","Charlotte","1964",NA
"2230","Chelsea","1964",NA
"2231","Cheryl","1964",84
"2232","Chloe","1964",NA
"2233","Christina","1964",NA
"2234","Christine","1964",26
"2235","Clair","1964",NA
"2236","Claire","1964",55
"2237","Clara","1964",NA
"2238","Clare","1964",72
"2239","Constance","1964",NA
"2240","Courtney","1964",NA
"2241","Cynthia","1964",NA
"2242","Daisy","1964",NA
"2243","Danielle","1964",NA
"2244","Daphne","1964",NA
"2245","Darcey","1964",NA
"2246","Darcie","1964",NA
"2247","Darcy","1964",NA
"2248","Dawn","1964",25
"2249","Debbie","1964",92
"2250","Deborah","1964",5
"2251","Debra","1964",32
"2252","Demi","1964",NA
"2253","Denise","1964",38
"2254","Diana","1964",NA
"2255","Diane","1964",9
"2256","Donna","1964",42
"2257","Dora","1964",NA
"2258","Doreen","1964",NA
"2259","Doris","1964",NA
"2260","Dorothy","1964",NA
"2261","Edith","1964",NA
"2262","Edna","1964",NA
"2263","Eileen","1964",NA
"2264","Elaine","1964",43
"2265","Eleanor","1964",NA
"2266","Eliza","1964",NA
"2267","Elizabeth","1964",20
"2268","Ella","1964",NA
"2269","Ellen","1964",NA
"2270","Ellie","1964",NA
"2271","Eloise","1964",NA
"2272","Elsie","1964",NA
"2273","Emilia","1964",NA
"2274","Emily","1964",NA
"2275","Emma","1964",NA
"2276","Enid","1964",NA
"2277","Erin","1964",NA
"2278","Esme","1964",NA
"2279","Esther","1964",NA
"2280","Ethel","1964",NA
"2281","Eva","1964",NA
"2282","Eve","1964",NA
"2283","Evelyn","1964",NA
"2284","Evie","1964",NA
"2285","Faith","1964",NA
"2286","Fanny","1964",NA
"2287","Felicity","1964",NA
"2288","Fiona","1964",44
"2289","Florence","1964",NA
"2290","Frances","1964",89
"2291","Francesca","1964",NA
"2292","Freda","1964",NA
"2293","Freya","1964",NA
"2294","Gabrielle","1964",NA
"2295","Gail","1964",70
"2296","Gemma","1964",NA
"2297","Georgia","1964",NA
"2298","Georgina","1964",NA
"2299","Geraldine","1964",NA
"2300","Gertrude","1964",NA
"2301","Gillian","1964",28
"2302","Gladys","1964",NA
"2303","Glenys","1964",NA
"2304","Gloria","1964",NA
"2305","Glynis","1964",NA
"2306","Grace","1964",NA
"2307","Gracie","1964",NA
"2308","Gwendoline","1964",NA
"2309","Hannah","1964",NA
"2310","Harper","1964",NA
"2311","Harriet","1964",NA
"2312","Hayley","1964",NA
"2313","Hazel","1964",NA
"2314","Heather","1964",59
"2315","Heidi","1964",NA
"2316","Helen","1964",8
"2317","Hilary","1964",NA
"2318","Hilda","1964",NA
"2319","Hollie","1964",NA
"2320","Holly","1964",NA
"2321","Ida","1964",NA
"2322","Imogen","1964",NA
"2323","Irene","1964",NA
"2324","Iris","1964",NA
"2325","Isabel","1964",NA
"2326","Isabella","1964",NA
"2327","Isabelle","1964",NA
"2328","Isla","1964",NA
"2329","Isobel","1964",NA
"2330","Ivy","1964",NA
"2331","Jacqueline","1964",4
"2332","Jade","1964",NA
"2333","Jane","1964",7
"2334","Janet","1964",24
"2335","Janice","1964",73
"2336","Jasmine","1964",NA
"2337","Jayne","1964",50
"2338","Jean","1964",NA
"2339","Jeanette","1964",85
"2340","Jemma","1964",NA
"2341","Jenna","1964",NA
"2342","Jennifer","1964",45
"2343","Jenny","1964",NA
"2344","Jessica","1964",NA
"2345","Jessie","1964",NA
"2346","Jill","1964",75
"2347","Joan","1964",NA
"2348","Joanna","1964",90
"2349","Joanne","1964",22
"2350","Jodie","1964",NA
"2351","Jordan","1964",NA
"2352","Josephine","1964",NA
"2353","Joy","1964",NA
"2354","Joyce","1964",NA
"2355","Judith","1964",64
"2356","Julia","1964",57
"2357","Julie","1964",2
"2358","June","1964",NA
"2359","Karen","1964",3
"2360","Kate","1964",NA
"2361","Katherine","1964",76
"2362","Kathleen","1964",77
"2363","Kathryn","1964",60
"2364","Katie","1964",NA
"2365","Katy","1964",NA
"2366","Kay","1964",86
"2367","Kayleigh","1964",NA
"2368","Keira","1964",NA
"2369","Kelly","1964",NA
"2370","Kerry","1964",NA
"2371","Kiera","1964",NA
"2372","Kim","1964",56
"2373","Kimberley","1964",NA
"2374","Kirsty","1964",NA
"2375","Laura","1964",97
"2376","Lauren","1964",NA
"2377","Layla","1964",NA
"2378","Leah","1964",NA
"2379","Leanne","1964",NA
"2380","Lesley","1964",46
"2381","Lexi","1964",NA
"2382","Libby","1964",NA
"2383","Lilian","1964",NA
"2384","Lillian","1964",NA
"2385","Lilly","1964",NA
"2386","Lily","1964",NA
"2387","Linda","1964",18
"2388","Lindsay","1964",NA
"2389","Lindsey","1964",NA
"2390","Lisa","1964",54
"2391","Lola","1964",NA
"2392","Lorraine","1964",35
"2393","Lottie","1964",NA
"2394","Louisa","1964",NA
"2395","Louise","1964",47
"2396","Lucy","1964",NA
"2397","Luna","1964",NA
"2398","Lydia","1964",NA
"2399","Lynda","1964",93
"2400","Lyndsey","1964",NA
"2401","Lynn","1964",61
"2402","Lynne","1964",71
"2403","Lynsey","1964",NA
"2404","Mabel","1964",NA
"2405","Maddison","1964",NA
"2406","Madeleine","1964",NA
"2407","Madison","1964",NA
"2408","Maisie","1964",NA
"2409","Mandy","1964",48
"2410","Margaret","1964",39
"2411","Margery","1964",NA
"2412","Maria","1964",30
"2413","Marian","1964",NA
"2414","Marie","1964",66
"2415","Marilyn","1964",NA
"2416","Marina","1964",NA
"2417","Marion","1964",NA
"2418","Marjorie","1964",NA
"2419","Marlene","1964",NA
"2420","Martha","1964",NA
"2421","Mary","1964",37
"2422","Maryam","1964",NA
"2423","Matilda","1964",NA
"2424","Maud","1964",NA
"2425","Maureen","1964",94
"2426","Mavis","1964",NA
"2427","Maxine","1964",88
"2428","May","1964",NA
"2429","Maya","1964",NA
"2430","Megan","1964",NA
"2431","Melanie","1964",65
"2432","Melissa","1964",NA
"2433","Mia","1964",NA
"2434","Michele","1964",96
"2435","Michelle","1964",31
"2436","Mila","1964",NA
"2437","Mildred","1964",NA
"2438","Millicent","1964",NA
"2439","Millie","1964",NA
"2440","Minnie","1964",NA
"2441","Miriam","1964",NA
"2442","Mollie","1964",NA
"2443","Molly","1964",NA
"2444","Monica","1964",NA
"2445","Morgan","1964",NA
"2446","Muriel","1964",NA
"2447","Nancy","1964",NA
"2448","Naomi","1964",NA
"2449","Natalie","1964",NA
"2450","Natasha","1964",NA
"2451","Nellie","1964",NA
"2452","Niamh","1964",NA
"2453","Nichola","1964",NA
"2454","Nicola","1964",27
"2455","Nicole","1964",NA
"2456","Nora","1964",NA
"2457","Norah","1964",NA
"2458","Norma","1964",NA
"2459","Olive","1964",NA
"2460","Olivia","1964",NA
"2461","Paige","1964",NA
"2462","Pamela","1964",67
"2463","Patricia","1964",36
"2464","Paula","1964",33
"2465","Pauline","1964",53
"2466","Peggy","1964",NA
"2467","Penelope","1964",NA
"2468","Phoebe","1964",NA
"2469","Phyllis","1964",NA
"2470","Poppy","1964",NA
"2471","Rachael","1964",NA
"2472","Rachel","1964",74
"2473","Rebecca","1964",98
"2474","Rebekah","1964",NA
"2475","Rhiannon","1964",NA
"2476","Rita","1964",NA
"2477","Robyn","1964",NA
"2478","Rose","1964",NA
"2479","Rosemary","1964",95
"2480","Rosie","1964",NA
"2481","Rosina","1964",NA
"2482","Ruby","1964",NA
"2483","Ruth","1964",62
"2484","Sally","1964",29
"2485","Samantha","1964",NA
"2486","Sandra","1964",17
"2487","Sara","1964",82
"2488","Sarah","1964",13
"2489","Scarlett","1964",NA
"2490","Shannon","1964",NA
"2491","Sharon","1964",10
"2492","Sheila","1964",99
"2493","Shirley","1964",78
"2494","Sian","1964",NA
"2495","Sienna","1964",NA
"2496","Skye","1964",NA
"2497","Sofia","1964",NA
"2498","Sonia","1964",NA
"2499","Sophia","1964",NA
"2500","Sophie","1964",NA
"2501","Stacey","1964",NA
"2502","Stella","1964",NA
"2503","Stephanie","1964",100
"2504","Summer","1964",NA
"2505","Susan","1964",1
"2506","Suzanne","1964",51
"2507","Sybil","1964",NA
"2508","Sylvia","1964",NA
"2509","Tanya","1964",NA
"2510","Tara","1964",NA
"2511","Teresa","1964",58
"2512","Thea","1964",NA
"2513","Thelma","1964",NA
"2514","Theresa","1964",91
"2515","Tia","1964",NA
"2516","Tilly","1964",NA
"2517","Tina","1964",49
"2518","Toni","1964",NA
"2519","Tracey","1964",6
"2520","Tracy","1964",11
"2521","Valerie","1964",83
"2522","Vanessa","1964",NA
"2523","Vera","1964",NA
"2524","Veronica","1964",NA
"2525","Victoria","1964",NA
"2526","Violet","1964",NA
"2527","Vivienne","1964",NA
"2528","Wendy","1964",23
"2529","Willow","1964",NA
"2530","Winifred","1964",NA
"2531","Yasmin","1964",NA
"2532","Yvonne","1964",63
"2533","Zara","1964",NA
"2534","Zoe","1964",NA
"2535","Abbie","1974",NA
"2536","Abigail","1974",NA
"2537","Ada","1974",NA
"2538","Agnes","1974",NA
"2539","Aimee","1974",NA
"2540","Aisha","1974",NA
"2541","Alexandra","1974",82
"2542","Alice","1974",NA
"2543","Alicia","1974",NA
"2544","Alisha","1974",NA
"2545","Alison","1974",21
"2546","Alma","1974",NA
"2547","Amanda","1974",11
"2548","Amber","1974",NA
"2549","Amelia","1974",NA
"2550","Amelie","1974",NA
"2551","Amy","1974",NA
"2552","Andrea","1974",36
"2553","Angela","1974",28
"2554","Anita","1974",98
"2555","Ann","1974",69
"2556","Anna","1974",40
"2557","Annabelle","1974",NA
"2558","Anne","1974",60
"2559","Annette","1974",NA
"2560","Annie","1974",NA
"2561","Arabella","1974",NA
"2562","Aria","1974",NA
"2563","Ashleigh","1974",NA
"2564","Audrey","1974",NA
"2565","Ava","1974",NA
"2566","Barbara","1974",NA
"2567","Beatrice","1974",NA
"2568","Bella","1974",NA
"2569","Bertha","1974",NA
"2570","Beryl","1974",NA
"2571","Bessie","1974",NA
"2572","Beth","1974",NA
"2573","Bethan","1974",NA
"2574","Bethany","1974",NA
"2575","Betty","1974",NA
"2576","Beverley","1974",90
"2577","Blanche","1974",NA
"2578","Brenda","1974",NA
"2579","Bridget","1974",NA
"2580","Brooke","1974",NA
"2581","Caitlin","1974",NA
"2582","Carla","1974",NA
"2583","Carly","1974",NA
"2584","Carol","1974",84
"2585","Carole","1974",NA
"2586","Caroline","1974",19
"2587","Carolyn","1974",NA
"2588","Catherine","1974",22
"2589","Chantelle","1974",NA
"2590","Charlene","1974",NA
"2591","Charlotte","1974",41
"2592","Chelsea","1974",NA
"2593","Cheryl","1974",66
"2594","Chloe","1974",NA
"2595","Christina","1974",NA
"2596","Christine","1974",63
"2597","Clair","1974",94
"2598","Claire","1974",2
"2599","Clara","1974",NA
"2600","Clare","1974",15
"2601","Constance","1974",NA
"2602","Courtney","1974",NA
"2603","Cynthia","1974",NA
"2604","Daisy","1974",NA
"2605","Danielle","1974",NA
"2606","Daphne","1974",NA
"2607","Darcey","1974",NA
"2608","Darcie","1974",NA
"2609","Darcy","1974",NA
"2610","Dawn","1974",35
"2611","Debbie","1974",96
"2612","Deborah","1974",24
"2613","Debra","1974",100
"2614","Demi","1974",NA
"2615","Denise","1974",92
"2616","Diana","1974",NA
"2617","Diane","1974",71
"2618","Donna","1974",25
"2619","Dora","1974",NA
"2620","Doreen","1974",NA
"2621","Doris","1974",NA
"2622","Dorothy","1974",NA
"2623","Edith","1974",NA
"2624","Edna","1974",NA
"2625","Eileen","1974",NA
"2626","Elaine","1974",78
"2627","Eleanor","1974",NA
"2628","Eliza","1974",NA
"2629","Elizabeth","1974",23
"2630","Ella","1974",NA
"2631","Ellen","1974",NA
"2632","Ellie","1974",NA
"2633","Eloise","1974",NA
"2634","Elsie","1974",NA
"2635","Emilia","1974",NA
"2636","Emily","1974",80
"2637","Emma","1974",4
"2638","Enid","1974",NA
"2639","Erin","1974",NA
"2640","Esme","1974",NA
"2641","Esther","1974",NA
"2642","Ethel","1974",NA
"2643","Eva","1974",NA
"2644","Eve","1974",NA
"2645","Evelyn","1974",NA
"2646","Evie","1974",NA
"2647","Faith","1974",NA
"2648","Fanny","1974",NA
"2649","Felicity","1974",NA
"2650","Fiona","1974",46
"2651","Florence","1974",NA
"2652","Frances","1974",NA
"2653","Francesca","1974",NA
"2654","Freda","1974",NA
"2655","Freya","1974",NA
"2656","Gabrielle","1974",NA
"2657","Gail","1974",NA
"2658","Gemma","1974",NA
"2659","Georgia","1974",NA
"2660","Georgina","1974",79
"2661","Geraldine","1974",NA
"2662","Gertrude","1974",NA
"2663","Gillian","1974",65
"2664","Gladys","1974",NA
"2665","Glenys","1974",NA
"2666","Gloria","1974",NA
"2667","Glynis","1974",NA
"2668","Grace","1974",NA
"2669","Gracie","1974",NA
"2670","Gwendoline","1974",NA
"2671","Hannah","1974",67
"2672","Harper","1974",NA
"2673","Harriet","1974",NA
"2674","Hayley","1974",53
"2675","Hazel","1974",NA
"2676","Heather","1974",72
"2677","Heidi","1974",86
"2678","Helen","1974",8
"2679","Hilary","1974",NA
"2680","Hilda","1974",NA
"2681","Hollie","1974",NA
"2682","Holly","1974",NA
"2683","Ida","1974",NA
"2684","Imogen","1974",NA
"2685","Irene","1974",NA
"2686","Iris","1974",NA
"2687","Isabel","1974",NA
"2688","Isabella","1974",NA
"2689","Isabelle","1974",NA
"2690","Isla","1974",NA
"2691","Isobel","1974",NA
"2692","Ivy","1974",NA
"2693","Jacqueline","1974",50
"2694","Jade","1974",NA
"2695","Jane","1974",29
"2696","Janet","1974",NA
"2697","Janice","1974",NA
"2698","Jasmine","1974",NA
"2699","Jayne","1974",70
"2700","Jean","1974",NA
"2701","Jeanette","1974",NA
"2702","Jemma","1974",NA
"2703","Jenna","1974",NA
"2704","Jennifer","1974",34
"2705","Jenny","1974",NA
"2706","Jessica","1974",NA
"2707","Jessie","1974",NA
"2708","Jill","1974",NA
"2709","Joan","1974",NA
"2710","Joanna","1974",39
"2711","Joanne","1974",6
"2712","Jodie","1974",NA
"2713","Jordan","1974",NA
"2714","Josephine","1974",NA
"2715","Joy","1974",NA
"2716","Joyce","1974",NA
"2717","Judith","1974",NA
"2718","Julia","1974",64
"2719","Julie","1974",14
"2720","June","1974",NA
"2721","Karen","1974",10
"2722","Kate","1974",75
"2723","Katherine","1974",43
"2724","Kathleen","1974",NA
"2725","Kathryn","1974",49
"2726","Katie","1974",81
"2727","Katy","1974",NA
"2728","Kay","1974",NA
"2729","Kayleigh","1974",NA
"2730","Keira","1974",NA
"2731","Kelly","1974",47
"2732","Kerry","1974",31
"2733","Kiera","1974",NA
"2734","Kim","1974",87
"2735","Kimberley","1974",NA
"2736","Kirsty","1974",62
"2737","Laura","1974",54
"2738","Lauren","1974",NA
"2739","Layla","1974",NA
"2740","Leah","1974",NA
"2741","Leanne","1974",91
"2742","Lesley","1974",97
"2743","Lexi","1974",NA
"2744","Libby","1974",NA
"2745","Lilian","1974",NA
"2746","Lillian","1974",NA
"2747","Lilly","1974",NA
"2748","Lily","1974",NA
"2749","Linda","1974",76
"2750","Lindsay","1974",NA
"2751","Lindsey","1974",99
"2752","Lisa","1974",5
"2753","Lola","1974",NA
"2754","Lorraine","1974",57
"2755","Lottie","1974",NA
"2756","Louisa","1974",NA
"2757","Louise","1974",13
"2758","Lucy","1974",38
"2759","Luna","1974",NA
"2760","Lydia","1974",NA
"2761","Lynda","1974",NA
"2762","Lyndsey","1974",NA
"2763","Lynn","1974",NA
"2764","Lynne","1974",NA
"2765","Lynsey","1974",NA
"2766","Mabel","1974",NA
"2767","Maddison","1974",NA
"2768","Madeleine","1974",NA
"2769","Madison","1974",NA
"2770","Maisie","1974",NA
"2771","Mandy","1974",NA
"2772","Margaret","1974",NA
"2773","Margery","1974",NA
"2774","Maria","1974",44
"2775","Marian","1974",NA
"2776","Marie","1974",45
"2777","Marilyn","1974",NA
"2778","Marina","1974",NA
"2779","Marion","1974",NA
"2780","Marjorie","1974",NA
"2781","Marlene","1974",NA
"2782","Martha","1974",NA
"2783","Mary","1974",77
"2784","Maryam","1974",NA
"2785","Matilda","1974",NA
"2786","Maud","1974",NA
"2787","Maureen","1974",NA
"2788","Mavis","1974",NA
"2789","Maxine","1974",NA
"2790","May","1974",NA
"2791","Maya","1974",NA
"2792","Megan","1974",NA
"2793","Melanie","1974",32
"2794","Melissa","1974",NA
"2795","Mia","1974",NA
"2796","Michele","1974",NA
"2797","Michelle","1974",7
"2798","Mila","1974",NA
"2799","Mildred","1974",NA
"2800","Millicent","1974",NA
"2801","Millie","1974",NA
"2802","Minnie","1974",NA
"2803","Miriam","1974",NA
"2804","Mollie","1974",NA
"2805","Molly","1974",NA
"2806","Monica","1974",NA
"2807","Morgan","1974",NA
"2808","Muriel","1974",NA
"2809","Nancy","1974",NA
"2810","Naomi","1974",NA
"2811","Natalie","1974",48
"2812","Natasha","1974",55
"2813","Nellie","1974",NA
"2814","Niamh","1974",NA
"2815","Nichola","1974",83
"2816","Nicola","1974",3
"2817","Nicole","1974",NA
"2818","Nora","1974",NA
"2819","Norah","1974",NA
"2820","Norma","1974",NA
"2821","Olive","1974",NA
"2822","Olivia","1974",NA
"2823","Paige","1974",NA
"2824","Pamela","1974",NA
"2825","Patricia","1974",89
"2826","Paula","1974",42
"2827","Pauline","1974",NA
"2828","Peggy","1974",NA
"2829","Penelope","1974",NA
"2830","Phoebe","1974",NA
"2831","Phyllis","1974",NA
"2832","Poppy","1974",NA
"2833","Rachael","1974",59
"2834","Rachel","1974",12
"2835","Rebecca","1974",16
"2836","Rebekah","1974",NA
"2837","Rhiannon","1974",NA
"2838","Rita","1974",NA
"2839","Robyn","1974",NA
"2840","Rose","1974",NA
"2841","Rosemary","1974",NA
"2842","Rosie","1974",NA
"2843","Rosina","1974",NA
"2844","Ruby","1974",NA
"2845","Ruth","1974",56
"2846","Sally","1974",33
"2847","Samantha","1974",9
"2848","Sandra","1974",73
"2849","Sara","1974",52
"2850","Sarah","1974",1
"2851","Scarlett","1974",NA
"2852","Shannon","1974",NA
"2853","Sharon","1974",17
"2854","Sheila","1974",NA
"2855","Shirley","1974",NA
"2856","Sian","1974",NA
"2857","Sienna","1974",NA
"2858","Skye","1974",NA
"2859","Sofia","1974",NA
"2860","Sonia","1974",95
"2861","Sophia","1974",NA
"2862","Sophie","1974",85
"2863","Stacey","1974",NA
"2864","Stella","1974",NA
"2865","Stephanie","1974",61
"2866","Summer","1974",NA
"2867","Susan","1974",20
"2868","Suzanne","1974",37
"2869","Sybil","1974",NA
"2870","Sylvia","1974",NA
"2871","Tanya","1974",88
"2872","Tara","1974",93
"2873","Teresa","1974",74
"2874","Thea","1974",NA
"2875","Thelma","1974",NA
"2876","Theresa","1974",NA
"2877","Tia","1974",NA
"2878","Tilly","1974",NA
"2879","Tina","1974",58
"2880","Toni","1974",NA
"2881","Tracey","1974",26
"2882","Tracy","1974",27
"2883","Valerie","1974",NA
"2884","Vanessa","1974",68
"2885","Vera","1974",NA
"2886","Veronica","1974",NA
"2887","Victoria","1974",18
"2888","Violet","1974",NA
"2889","Vivienne","1974",NA
"2890","Wendy","1974",51
"2891","Willow","1974",NA
"2892","Winifred","1974",NA
"2893","Yasmin","1974",NA
"2894","Yvonne","1974",NA
"2895","Zara","1974",NA
"2896","Zoe","1974",30
"2897","Abbie","1984",NA
"2898","Abigail","1984",80
"2899","Ada","1984",NA
"2900","Agnes","1984",NA
"2901","Aimee","1984",85
"2902","Aisha","1984",NA
"2903","Alexandra","1984",52
"2904","Alice","1984",83
"2905","Alicia","1984",NA
"2906","Alisha","1984",NA
"2907","Alison","1984",54
"2908","Alma","1984",NA
"2909","Amanda","1984",49
"2910","Amber","1984",NA
"2911","Amelia","1984",NA
"2912","Amelie","1984",NA
"2913","Amy","1984",10
"2914","Andrea","1984",93
"2915","Angela","1984",63
"2916","Anita","1984",NA
"2917","Ann","1984",NA
"2918","Anna","1984",39
"2919","Annabelle","1984",NA
"2920","Anne","1984",NA
"2921","Annette","1984",NA
"2922","Annie","1984",NA
"2923","Arabella","1984",NA
"2924","Aria","1984",NA
"2925","Ashleigh","1984",NA
"2926","Audrey","1984",NA
"2927","Ava","1984",NA
"2928","Barbara","1984",NA
"2929","Beatrice","1984",NA
"2930","Bella","1984",NA
"2931","Bertha","1984",NA
"2932","Beryl","1984",NA
"2933","Bessie","1984",NA
"2934","Beth","1984",NA
"2935","Bethan","1984",NA
"2936","Bethany","1984",NA
"2937","Betty","1984",NA
"2938","Beverley","1984",NA
"2939","Blanche","1984",NA
"2940","Brenda","1984",NA
"2941","Bridget","1984",NA
"2942","Brooke","1984",NA
"2943","Caitlin","1984",NA
"2944","Carla","1984",88
"2945","Carly","1984",57
"2946","Carol","1984",NA
"2947","Carole","1984",NA
"2948","Caroline","1984",46
"2949","Carolyn","1984",NA
"2950","Catherine","1984",37
"2951","Chantelle","1984",NA
"2952","Charlene","1984",72
"2953","Charlotte","1984",22
"2954","Chelsea","1984",NA
"2955","Cheryl","1984",68
"2956","Chloe","1984",97
