"","Name","Year","Rank"
"2801","Nancy","1974",NA
"2802","Naomi","1974",NA
"2803","Natalie","1974",48
"2804","Natasha","1974",55
"2805","Nellie","1974",NA
"2806","Niamh","1974",NA
"2807","Nichola","1974",83
"2808","Nicola","1974",3
"2809","Nicole","1974",NA
"2810","Nora","1974",NA
"2811","Norah","1974",NA
"2812","Norma","1974",NA
"2813","Olive","1974",NA
"2814","Olivia","1974",NA
"2815","Paige","1974",NA
"2816","Pamela","1974",NA
"2817","Patricia","1974",89
"2818","Paula","1974",42
"2819","Pauline","1974",NA
"2820","Peggy","1974",NA
"2821","Penelope","1974",NA
"2822","Phoebe","1974",NA
"2823","Phyllis","1974",NA
"2824","Poppy","1974",NA
"2825","Rachael","1974",59
"2826","Rachel","1974",12
"2827","Rebecca","1974",16
"2828","Rebekah","1974",NA
"2829","Rhiannon","1974",NA
"2830","Rita","1974",NA
"2831","Robyn","1974",NA
"2832","Rose","1974",NA
"2833","Rosemary","1974",NA
"2834","Rosie","1974",NA
"2835","Rosina","1974",NA
"2836","Ruby","1974",NA
"2837","Ruth","1974",56
"2838","Sally","1974",33
"2839","Samantha","1974",9
"2840","Sandra","1974",73
"2841","Sara","1974",52
"2842","Sarah","1974",1
"2843","Scarlett","1974",NA
"2844","Shannon","1974",NA
"2845","Sharon","1974",17
"2846","Sheila","1974",NA
"2847","Shirley","1974",NA
"2848","Sian","1974",NA
"2849","Sienna","1974",NA
"2850","Skye","1974",NA
"2851","Sofia","1974",NA
"2852","Sonia","1974",95
"2853","Sophia","1974",NA
"2854","Sophie","1974",85
"2855","Stacey","1974",NA
"2856","Stella","1974",NA
"2857","Stephanie","1974",61
"2858","Summer","1974",NA
"2859","Susan","1974",20
"2860","Suzanne","1974",37
"2861","Sybil","1974",NA
"2862","Sylvia","1974",NA
"2863","Tanya","1974",88
"2864","Tara","1974",93
"2865","Teresa","1974",74
"2866","Thea","1974",NA
"2867","Thelma","1974",NA
"2868","Theresa","1974",NA
"2869","Tia","1974",NA
"2870","Tilly","1974",NA
"2871","Tina","1974",58
"2872","Toni","1974",NA
"2873","Tracey","1974",26
"2874","Tracy","1974",27
"2875","Valerie","1974",NA
"2876","Vanessa","1974",68
"2877","Vera","1974",NA
"2878","Veronica","1974",NA
"2879","Victoria","1974",18
"2880","Violet","1974",NA
"2881","Vivienne","1974",NA
"2882","Wendy","1974",51
"2883","Willow","1974",NA
"2884","Winifred","1974",NA
"2885","Yasmin","1974",NA
"2886","Yvonne","1974",NA
"2887","Zara","1974",NA
"2888","Zoe","1974",30
"2889","Abbie","1984",NA
"2890","Abigail","1984",80
"2891","Ada","1984",NA
"2892","Agnes","1984",NA
"2893","Aimee","1984",85
"2894","Aisha","1984",NA
"2895","Alexandra","1984",52
"2896","Alice","1984",83
"2897","Alicia","1984",NA
"2898","Alisha","1984",NA
"2899","Alison","1984",54
"2900","Alma","1984",NA
"2901","Amanda","1984",49
"2902","Amber","1984",NA
"2903","Amelia","1984",NA
"2904","Amelie","1984",NA
"2905","Amy","1984",10
"2906","Andrea","1984",93
"2907","Angela","1984",63
"2908","Anita","1984",NA
"2909","Ann","1984",NA
"2910","Anna","1984",39
"2911","Annabelle","1984",NA
"2912","Anne","1984",NA
"2913","Annette","1984",NA
"2914","Annie","1984",NA
"2915","Arabella","1984",NA
"2916","Aria","1984",NA
"2917","Ashleigh","1984",NA
"2918","Audrey","1984",NA
"2919","Ava","1984",NA
"2920","Barbara","1984",NA
"2921","Beatrice","1984",NA
"2922","Bella","1984",NA
"2923","Bertha","1984",NA
"2924","Beryl","1984",NA
"2925","Bessie","1984",NA
"2926","Beth","1984",NA
"2927","Bethan","1984",NA
"2928","Bethany","1984",NA
"2929","Betty","1984",NA
"2930","Beverley","1984",NA
"2931","Blanche","1984",NA
"2932","Brenda","1984",NA
"2933","Bridget","1984",NA
"2934","Brooke","1984",NA
"2935","Caitlin","1984",NA
"2936","Carla","1984",88
"2937","Carly","1984",57
"2938","Carol","1984",NA
"2939","Carole","1984",NA
"2940","Caroline","1984",46
"2941","Carolyn","1984",NA
"2942","Catherine","1984",37
"2943","Chantelle","1984",NA
"2944","Charlene","1984",72
"2945","Charlotte","1984",22
"2946","Chelsea","1984",NA
"2947","Cheryl","1984",68
"2948","Chloe","1984",97
"2949","Christina","1984",NA
"2950","Christine","1984",89
"2951","Clair","1984",NA
"2952","Claire","1984",6
"2953","Clara","1984",NA
"2954","Clare","1984",30
"2955","Constance","1984",NA
"2956","Courtney","1984",NA
"2957","Cynthia","1984",NA
"2958","Daisy","1984",NA
"2959","Danielle","1984",27
"2960","Daphne","1984",NA
"2961","Darcey","1984",NA
"2962","Darcie","1984",NA
"2963","Darcy","1984",NA
"2964","Dawn","1984",90
"2965","Debbie","1984",NA
"2966","Deborah","1984",77
"2967","Debra","1984",NA
"2968","Demi","1984",NA
"2969","Denise","1984",NA
"2970","Diana","1984",NA
"2971","Diane","1984",NA
"2972","Donna","1984",28
"2973","Dora","1984",NA
"2974","Doreen","1984",NA
"2975","Doris","1984",NA
"2976","Dorothy","1984",NA
"2977","Edith","1984",NA
"2978","Edna","1984",NA
"2979","Eileen","1984",NA
"2980","Elaine","1984",NA
"2981","Eleanor","1984",76
"2982","Eliza","1984",NA
"2983","Elizabeth","1984",25
"2984","Ella","1984",NA
"2985","Ellen","1984",NA
"2986","Ellie","1984",NA
"2987","Eloise","1984",NA
"2988","Elsie","1984",NA
"2989","Emilia","1984",NA
"2990","Emily","1984",36
"2991","Emma","1984",4
"2992","Enid","1984",NA
"2993","Erin","1984",NA
"2994","Esme","1984",NA
"2995","Esther","1984",NA
"2996","Ethel","1984",NA
"2997","Eva","1984",NA
"2998","Eve","1984",NA
"2999","Evelyn","1984",NA
"3000","Evie","1984",NA
"3001","Faith","1984",NA
"3002","Fanny","1984",NA
"3003","Fiona","1984",61
"3004","Florence","1984",NA
"3005","Frances","1984",NA
"3006","Francesca","1984",NA
"3007","Freda","1984",NA
"3008","Freya","1984",NA
"3009","Gabrielle","1984",NA
"3010","Gail","1984",NA
"3011","Gemma","1984",3
"3012","Georgia","1984",NA
"3013","Georgina","1984",84
"3014","Geraldine","1984",NA
"3015","Gertrude","1984",NA
"3016","Gillian","1984",NA
"3017","Gladys","1984",NA
"3018","Glenys","1984",NA
"3019","Gloria","1984",NA
"3020","Glynis","1984",NA
"3021","Grace","1984",NA
"3022","Gracie","1984",NA
"3023","Gwendoline","1984",NA
"3024","Hannah","1984",20
"3025","Harper","1984",NA
"3026","Harriet","1984",NA
"3027","Hayley","1984",19
"3028","Hazel","1984",NA
"3029","Heather","1984",58
"3030","Heidi","1984",NA
"3031","Helen","1984",21
"3032","Hilary","1984",NA
"3033","Hilda","1984",NA
"3034","Hollie","1984",NA
"3035","Holly","1984",59
"3036","Ida","1984",NA
"3037","Imogen","1984",NA
"3038","Irene","1984",NA
"3039","Iris","1984",NA
"3040","Isabel","1984",NA
"3041","Isabella","1984",NA
"3042","Isabelle","1984",NA
"3043","Isla","1984",NA
"3044","Isobel","1984",NA
"3045","Ivy","1984",NA
"3046","Jacqueline","1984",95
"3047","Jade","1984",73
"3048","Jane","1984",86
"3049","Janet","1984",NA
"3050","Janice","1984",NA
"3051","Jasmine","1984",NA
"3052","Jayne","1984",NA
"3053","Jean","1984",NA
"3054","Jeanette","1984",NA
"3055","Jemma","1984",56
"3056","Jenna","1984",45
"3057","Jennifer","1984",11
"3058","Jenny","1984",92
"3059","Jessica","1984",40
"3060","Jessie","1984",NA
"3061","Jill","1984",NA
"3062","Joan","1984",NA
"3063","Joanna","1984",34
"3064","Joanne","1984",23
"3065","Jodie","1984",53
"3066","Jordan","1984",NA
"3067","Josephine","1984",NA
"3068","Joy","1984",NA
"3069","Joyce","1984",NA
"3070","Judith","1984",NA
"3071","Julia","1984",NA
"3072","Julie","1984",71
"3073","June","1984",NA
"3074","Karen","1984",51
"3075","Kate","1984",44
"3076","Katherine","1984",29
"3077","Kathleen","1984",NA
"3078","Kathryn","1984",50
"3079","Katie","1984",13
"3080","Katy","1984",65
"3081","Kay","1984",NA
"3082","Kayleigh","1984",NA
"3083","Keira","1984",NA
"3084","Kelly","1984",15
"3085","Kerry","1984",35
"3086","Kiera","1984",NA
"3087","Kim","1984",87
"3088","Kimberley","1984",43
"3089","Kirsty","1984",42
"3090","Lacey","1984",NA
"3091","Laura","1984",2
"3092","Lauren","1984",33
"3093","Layla","1984",NA
"3094","Leah","1984",99
"3095","Leanne","1984",26
"3096","Lesley","1984",NA
"3097","Lexi","1984",NA
"3098","Libby","1984",NA
"3099","Lilian","1984",NA
"3100","Lillian","1984",NA
"3101","Lilly","1984",NA
"3102","Lily","1984",NA
"3103","Linda","1984",NA
"3104","Lindsay","1984",81
"3105","Lindsey","1984",79
"3106","Lisa","1984",14
"3107","Lola","1984",NA
"3108","Lorraine","1984",NA
"3109","Lottie","1984",NA
"3110","Louisa","1984",NA
"3111","Louise","1984",17
"3112","Lucy","1984",24
"3113","Lydia","1984",NA
"3114","Lynda","1984",NA
"3115","Lyndsey","1984",94
"3116","Lynn","1984",NA
"3117","Lynne","1984",NA
"3118","Lynsey","1984",96
"3119","Mabel","1984",NA
"3120","Maddison","1984",NA
"3121","Madeleine","1984",NA
"3122","Madison","1984",NA
"3123","Maisie","1984",NA
"3124","Mandy","1984",NA
"3125","Margaret","1984",NA
"3126","Margery","1984",NA
"3127","Maria","1984",78
"3128","Marian","1984",NA
"3129","Marie","1984",66
"3130","Marilyn","1984",NA
"3131","Marina","1984",NA
"3132","Marion","1984",NA
"3133","Marjorie","1984",NA
"3134","Marlene","1984",NA
"3135","Martha","1984",NA
"3136","Mary","1984",98
"3137","Maryam","1984",NA
"3138","Matilda","1984",NA
"3139","Maud","1984",NA
"3140","Maureen","1984",NA
"3141","Mavis","1984",NA
"3142","Maxine","1984",NA
"3143","May","1984",NA
"3144","Maya","1984",NA
"3145","Megan","1984",NA
"3146","Melanie","1984",69
"3147","Melissa","1984",62
"3148","Mia","1984",NA
"3149","Michele","1984",NA
"3150","Michelle","1984",18
"3151","Mila","1984",NA
"3152","Mildred","1984",NA
"3153","Millicent","1984",NA
"3154","Millie","1984",NA
"3155","Minnie","1984",NA
"3156","Miriam","1984",NA
"3157","Mollie","1984",NA
"3158","Molly","1984",NA
"3159","Monica","1984",NA
"3160","Morgan","1984",NA
"3161","Muriel","1984",NA
"3162","Nancy","1984",NA
"3163","Naomi","1984",67
"3164","Natalie","1984",16
"3165","Natasha","1984",47
"3166","Nellie","1984",NA
"3167","Niamh","1984",NA
"3168","Nichola","1984",NA
"3169","Nicola","1984",12
"3170","Nicole","1984",NA
"3171","Nora","1984",NA
"3172","Norah","1984",NA
"3173","Norma","1984",NA
"3174","Olive","1984",NA
"3175","Olivia","1984",NA
"3176","Paige","1984",NA
"3177","Pamela","1984",NA
"3178","Patricia","1984",NA
"3179","Paula","1984",NA
"3180","Pauline","1984",NA
"3181","Peggy","1984",NA
"3182","Penelope","1984",NA
"3183","Phoebe","1984",NA
"3184","Phyllis","1984",NA
"3185","Poppy","1984",NA
"3186","Rachael","1984",48
"3187","Rachel","1984",9
"3188","Rebecca","1984",5
"3189","Rebekah","1984",NA
"3190","Rhiannon","1984",NA
"3191","Rita","1984",NA
"3192","Robyn","1984",NA
"3193","Rose","1984",NA
"3194","Rosemary","1984",NA
"3195","Rosie","1984",NA
"3196","Rosina","1984",NA
"3197","Ruby","1984",NA
"3198","Ruth","1984",60
"3199","Sally","1984",70
"3200","Samantha","1984",8
"3201","Sandra","1984",NA
"3202","Sara","1984",55
"3203","Sarah","1984",1
"3204","Scarlett","1984",NA
"3205","Shannon","1984",NA
"3206","Sharon","1984",NA
"3207","Sheila","1984",NA
"3208","Shirley","1984",NA
"3209","Sian","1984",74
"3210","Sienna","1984",NA
"3211","Skye","1984",NA
"3212","Sofia","1984",NA
"3213","Sonia","1984",NA
"3214","Sophia","1984",NA
"3215","Sophie","1984",38
"3216","Stacey","1984",32
"3217","Stella","1984",NA
"3218","Stephanie","1984",31
"3219","Summer","1984",NA
"3220","Susan","1984",82
"3221","Suzanne","1984",64
"3222","Sybil","1984",NA
"3223","Sylvia","1984",NA
"3224","Tanya","1984",91
"3225","Tara","1984",NA
"3226","Teresa","1984",NA
"3227","Thea","1984",NA
"3228","Thelma","1984",NA
"3229","Theresa","1984",NA
"3230","Tia","1984",NA
"3231","Tilly","1984",NA
"3232","Tina","1984",NA
"3233","Toni","1984",100
"3234","Tracey","1984",75
"3235","Tracy","1984",NA
"3236","Valerie","1984",NA
"3237","Vanessa","1984",NA
"3238","Vera","1984",NA
"3239","Veronica","1984",NA
"3240","Victoria","1984",7
"3241","Violet","1984",NA
"3242","Vivienne","1984",NA
"3243","Wendy","1984",NA
"3244","Willow","1984",NA
"3245","Winifred","1984",NA
"3246","Yasmin","1984",NA
"3247","Yvonne","1984",NA
"3248","Zara","1984",NA
"3249","Zoe","1984",41
"3250","Abbie","1994",62
"3251","Abigail","1994",23
"3252","Ada","1994",NA
"3253","Agnes","1994",NA
"3254","Aimee","1994",67
"3255","Aisha","1994",NA
"3256","Alexandra","1994",40
"3257","Alice","1994",18
"3258","Alicia","1994",NA
"3259","Alisha","1994",NA
"3260","Alison","1994",NA
"3261","Alma","1994",NA
"3262","Amanda","1994",NA
"3263","Amber","1994",50
"3264","Amelia","1994",75
"3265","Amelie","1994",NA
"3266","Amy","1994",7
"3267","Andrea","1994",NA
"3268","Angela","1994",NA
"3269","Anita","1994",NA
"3270","Ann","1994",NA
"3271","Anna","1994",48
"3272","Annabelle","1994",NA
"3273","Anne","1994",NA
"3274","Annette","1994",NA
"3275","Annie","1994",NA
"3276","Arabella","1994",NA
"3277","Aria","1994",NA
"3278","Ashleigh","1994",55
"3279","Audrey","1994",NA
"3280","Ava","1994",NA
"3281","Barbara","1994",NA
"3282","Beatrice","1994",NA
"3283","Bella","1994",NA
"3284","Bertha","1994",NA
"3285","Beryl","1994",NA
"3286","Bessie","1994",NA
"3287","Beth","1994",76
"3288","Bethan","1994",74
"3289","Bethany","1994",15
"3290","Betty","1994",NA
"3291","Beverley","1994",NA
"3292","Blanche","1994",NA
"3293","Brenda","1994",NA
"3294","Bridget","1994",NA
"3295","Brooke","1994",NA
"3296","Caitlin","1994",98
"3297","Carla","1994",NA
"3298","Carly","1994",NA
"3299","Carol","1994",NA
"3300","Carole","1994",NA
"3301","Caroline","1994",NA
"3302","Carolyn","1994",NA
"3303","Catherine","1994",56
"3304","Chantelle","1994",83
"3305","Charlene","1994",NA
"3306","Charlotte","1994",4
"3307","Chelsea","1994",38
"3308","Cheryl","1994",NA
"3309","Chloe","1994",11
"3310","Christina","1994",NA
"3311","Christine","1994",NA
"3312","Clair","1994",NA
"3313","Claire","1994",63
"3314","Clara","1994",NA
"3315","Clare","1994",NA
"3316","Constance","1994",NA
"3317","Courtney","1994",87
"3318","Cynthia","1994",NA
"3319","Daisy","1994",85
"3320","Danielle","1994",21
"3321","Daphne","1994",NA
"3322","Darcey","1994",NA
"3323","Darcie","1994",NA
"3324","Darcy","1994",NA
"3325","Dawn","1994",NA
"3326","Debbie","1994",NA
"3327","Deborah","1994",NA
"3328","Debra","1994",NA
"3329","Demi","1994",86
"3330","Denise","1994",NA
"3331","Diana","1994",NA
"3332","Diane","1994",NA
"3333","Donna","1994",NA
"3334","Dora","1994",NA
"3335","Doreen","1994",NA
"3336","Doris","1994",NA
"3337","Dorothy","1994",NA
"3338","Edith","1994",NA
"3339","Edna","1994",NA
"3340","Eileen","1994",NA
"3341","Elaine","1994",NA
"3342","Eleanor","1994",32
"3343","Eliza","1994",NA
"3344","Elizabeth","1994",26
"3345","Ella","1994",81
"3346","Ellen","1994",84
"3347","Ellie","1994",68
"3348","Eloise","1994",NA
"3349","Elsie","1994",NA
"3350","Emilia","1994",NA
"3351","Emily","1994",8
"3352","Emma","1994",10
"3353","Enid","1994",NA
"3354","Erin","1994",NA
"3355","Esme","1994",NA
"3356","Esther","1994",NA
"3357","Ethel","1994",NA
"3358","Eva","1994",NA
"3359","Eve","1994",NA
"3360","Evelyn","1994",NA
"3361","Evie","1994",NA
"3362","Faith","1994",NA
"3363","Fanny","1994",NA
"3364","Fiona","1994",NA
"3365","Florence","1994",NA
"3366","Frances","1994",NA
"3367","Francesca","1994",59
"3368","Freda","1994",NA
"3369","Freya","1994",NA
"3370","Gabrielle","1994",88
"3371","Gail","1994",NA
"3372","Gemma","1994",36
"3373","Georgia","1994",29
"3374","Georgina","1994",35
"3375","Geraldine","1994",NA
"3376","Gertrude","1994",NA
"3377","Gillian","1994",NA
"3378","Gladys","1994",NA
"3379","Glenys","1994",NA
"3380","Gloria","1994",NA
"3381","Glynis","1994",NA
"3382","Grace","1994",47
"3383","Gracie","1994",NA
"3384","Gwendoline","1994",NA
"3385","Hannah","1994",5
"3386","Harper","1994",NA
"3387","Harriet","1994",54
"3388","Hayley","1994",43
"3389","Hazel","1994",NA
"3390","Heather","1994",78
"3391","Heidi","1994",NA
"3392","Helen","1994",80
"3393","Hilary","1994",NA
"3394","Hilda","1994",NA
"3395","Hollie","1994",72
"3396","Holly","1994",22
"3397","Ida","1994",NA
"3398","Imogen","1994",94
"3399","Irene","1994",NA
"3400","Iris","1994",NA
"3401","Isabel","1994",NA
"3402","Isabella","1994",NA
"3403","Isabelle","1994",NA
"3404","Isla","1994",NA
"3405","Isobel","1994",NA
"3406","Ivy","1994",NA
"3407","Jacqueline","1994",NA
"3408","Jade","1994",16
"3409","Jane","1994",NA
"3410","Janet","1994",NA
"3411","Janice","1994",NA
"3412","Jasmine","1994",51
"3413","Jayne","1994",NA
"3414","Jean","1994",NA
"3415","Jeanette","1994",NA
"3416","Jemma","1994",99
"3417","Jenna","1994",NA
"3418","Jennifer","1994",42
"3419","Jenny","1994",NA
"3420","Jessica","1994",3
"3421","Jessie","1994",NA
"3422","Jill","1994",NA
"3423","Joan","1994",NA
"3424","Joanna","1994",97
"3425","Joanne","1994",NA
"3426","Jodie","1994",46
"3427","Jordan","1994",96
"3428","Josephine","1994",NA
"3429","Joy","1994",NA
"3430","Joyce","1994",NA
"3431","Judith","1994",NA
"3432","Julia","1994",NA
"3433","Julie","1994",NA
"3434","June","1994",NA
"3435","Karen","1994",NA
"3436","Kate","1994",61
"3437","Katherine","1994",45
"3438","Kathleen","1994",NA
"3439","Kathryn","1994",77
"3440","Katie","1994",14
"3441","Katy","1994",NA
"3442","Kay","1994",NA
"3443","Kayleigh","1994",52
"3444","Keira","1994",NA
"3445","Kelly","1994",53
"3446","Kerry","1994",93
"3447","Kiera","1994",NA
"3448","Kim","1994",NA
"3449","Kimberley","1994",70
"3450","Kirsty","1994",39
"3451","Lacey","1994",NA
"3452","Laura","1994",9
"3453","Lauren","1994",2
"3454","Layla","1994",NA
"3455","Leah","1994",57
"3456","Leanne","1994",64
"3457","Lesley","1994",NA
"3458","Lexi","1994",NA
"3459","Libby","1994",NA
"3460","Lilian","1994",NA
"3461","Lillian","1994",NA
"3462","Lilly","1994",NA
"3463","Lily","1994",90
"3464","Linda","1994",NA
"3465","Lindsay","1994",NA
"3466","Lindsey","1994",NA
"3467","Lisa","1994",79
"3468","Lola","1994",NA
"3469","Lorraine","1994",NA
"3470","Lottie","1994",NA
"3471","Louisa","1994",NA
"3472","Louise","1994",44
"3473","Lucy","1994",13
"3474","Lydia","1994",71
"3475","Lynda","1994",NA
"3476","Lyndsey","1994",NA
"3477","Lynn","1994",NA
"3478","Lynne","1994",NA
"3479","Lynsey","1994",NA
"3480","Mabel","1994",NA
"3481","Maddison","1994",NA
"3482","Madeleine","1994",NA
"3483","Madison","1994",NA
"3484","Maisie","1994",NA
"3485","Mandy","1994",NA
"3486","Margaret","1994",NA
"3487","Margery","1994",NA
"3488","Maria","1994",92
"3489","Marian","1994",NA
"3490","Marie","1994",NA
"3491","Marilyn","1994",NA
"3492","Marina","1994",NA
"3493","Marion","1994",NA
"3494","Marjorie","1994",NA
"3495","Marlene","1994",NA
"3496","Martha","1994",NA
"3497","Mary","1994",NA
"3498","Maryam","1994",NA
"3499","Matilda","1994",NA
"3500","Maud","1994",NA
"3501","Maureen","1994",NA
"3502","Mavis","1994",NA
"3503","Maxine","1994",NA
"3504","May","1994",NA
"3505","Maya","1994",NA
"3506","Megan","1994",17
"3507","Melanie","1994",NA
"3508","Melissa","1994",41
"3509","Mia","1994",NA
"3510","Michele","1994",NA
"3511","Michelle","1994",NA
"3512","Mila","1994",NA
"3513","Mildred","1994",NA
"3514","Millicent","1994",NA
"3515","Millie","1994",NA
"3516","Minnie","1994",NA
"3517","Miriam","1994",NA
"3518","Mollie","1994",NA
"3519","Molly","1994",49
"3520","Monica","1994",NA
"3521","Morgan","1994",NA
"3522","Muriel","1994",NA
"3523","Nancy","1994",NA
"3524","Naomi","1994",60
"3525","Natalie","1994",31
"3526","Natasha","1994",28
"3527","Nellie","1994",NA
"3528","Niamh","1994",NA
"3529","Nichola","1994",NA
"3530","Nicola","1994",58
"3531","Nicole","1994",37
"3532","Nora","1994",NA
"3533","Norah","1994",NA
"3534","Norma","1994",NA
"3535","Olive","1994",NA
"3536","Olivia","1994",24
"3537","Paige","1994",34
"3538","Pamela","1994",NA
"3539","Patricia","1994",NA
"3540","Paula","1994",NA
"3541","Pauline","1994",NA
"3542","Peggy","1994",NA
"3543","Penelope","1994",NA
"3544","Phoebe","1994",NA
"3545","Phyllis","1994",NA
"3546","Poppy","1994",NA
"3547","Rachael","1994",65
"3548","Rachel","1994",19
"3549","Rebecca","1994",1
"3550","Rebekah","1994",95
"3551","Rhiannon","1994",91
"3552","Rita","1994",NA
"3553","Robyn","1994",82
"3554","Rose","1994",NA
"3555","Rosemary","1994",NA
"3556","Rosie","1994",66
"3557","Rosina","1994",NA
"3558","Ruby","1994",NA
"3559","Ruth","1994",NA
"3560","Sally","1994",NA
"3561","Samantha","1994",20
"3562","Sandra","1994",NA
"3563","Sara","1994",NA
"3564","Sarah","1994",12
"3565","Scarlett","1994",NA
"3566","Shannon","1994",33
"3567","Sharon","1994",NA
"3568","Sheila","1994",NA
"3569","Shirley","1994",NA
"3570","Sian","1994",69
"3571","Sienna","1994",NA
"3572","Skye","1994",NA
"3573","Sofia","1994",NA
"3574","Sonia","1994",NA
"3575","Sophia","1994",NA
"3576","Sophie","1994",6
"3577","Stacey","1994",73
"3578","Stella","1994",NA
"3579","Stephanie","1994",25
"3580","Summer","1994",NA
"3581","Susan","1994",NA
"3582","Suzanne","1994",NA
"3583","Sybil","1994",NA
"3584","Sylvia","1994",NA
"3585","Tanya","1994",NA
"3586","Tara","1994",NA
"3587","Teresa","1994",NA
"3588","Thea","1994",NA
"3589","Thelma","1994",NA
"3590","Theresa","1994",NA
"3591","Tia","1994",NA
"3592","Tilly","1994",NA
"3593","Tina","1994",NA
"3594","Toni","1994",100
"3595","Tracey","1994",NA
"3596","Tracy","1994",NA
"3597","Valerie","1994",NA
"3598","Vanessa","1994",NA
"3599","Vera","1994",NA
"3600","Veronica","1994",NA
"3601","Victoria","1994",27
"3602","Violet","1994",NA
"3603","Vivienne","1994",NA
"3604","Wendy","1994",NA
"3605","Willow","1994",NA
"3606","Winifred","1994",NA
"3607","Yasmin","1994",89
"3608","Yvonne","1994",NA
"3609","Zara","1994",NA
"3610","Zoe","1994",30
"3611","Abbie","2005",53
"3612","Abigail","2005",20
"3613","Ada","2005",NA
"3614","Agnes","2005",NA
"3615","Aimee","2005",49
"3616","Aisha","2005",NA
"3617","Alexandra","2005",87
"3618","Alice","2005",44
"3619","Alicia","2005",72
"3620","Alisha","2005",57
"3621","Alison","2005",NA
"3622","Alma","2005",NA
"3623","Amanda","2005",NA
"3624","Amber","2005",38
"3625","Amelia","2005",15
"3626","Amelie","2005",83
"3627","Amy","2005",17
"3628","Andrea","2005",NA
"3629","Angela","2005",NA
"3630","Anita","2005",NA
"3631","Ann","2005",NA
"3632","Anna","2005",52
"3633","Annabelle","2005",NA
"3634","Anne","2005",NA
"3635","Annette","2005",NA
"3636","Annie","2005",NA
"3637","Arabella","2005",NA
"3638","Aria","2005",NA
"3639","Ashleigh","2005",NA
"3640","Audrey","2005",NA
"3641","Ava","2005",82
"3642","Barbara","2005",NA
"3643","Beatrice","2005",NA
"3644","Bella","2005",NA
"3645","Bertha","2005",NA
"3646","Beryl","2005",NA
"3647","Bessie","2005",NA
"3648","Beth","2005",NA
"3649","Bethan","2005",NA
"3650","Bethany","2005",40
"3651","Betty","2005",NA
"3652","Beverley","2005",NA
"3653","Blanche","2005",NA
"3654","Brenda","2005",NA
"3655","Bridget","2005",NA
"3656","Brooke","2005",71
"3657","Caitlin","2005",26
"3658","Carla","2005",NA
"3659","Carly","2005",NA
"3660","Carol","2005",NA
"3661","Carole","2005",NA
"3662","Caroline","2005",NA
"3663","Carolyn","2005",NA
"3664","Catherine","2005",NA
"3665","Chantelle","2005",NA
"3666","Charlene","2005",NA
"3667","Charlotte","2005",9
"3668","Chelsea","2005",NA
"3669","Cheryl","2005",NA
"3670","Chloe","2005",6
"3671","Christina","2005",NA
"3672","Christine","2005",NA
"3673","Clair","2005",NA
"3674","Claire","2005",NA
"3675","Clara","2005",NA
"3676","Clare","2005",NA
"3677","Constance","2005",NA
"3678","Courtney","2005",58
"3679","Cynthia","2005",NA
"3680","Daisy","2005",28
"3681","Danielle","2005",NA
"3682","Daphne","2005",NA
"3683","Darcey","2005",NA
"3684","Darcie","2005",NA
"3685","Darcy","2005",NA
"3686","Dawn","2005",NA
"3687","Debbie","2005",NA
"3688","Deborah","2005",NA
"3689","Debra","2005",NA
"3690","Demi","2005",78
"3691","Denise","2005",NA
"3692","Diana","2005",NA
"3693","Diane","2005",NA
"3694","Donna","2005",NA
"3695","Dora","2005",NA
"3696","Doreen","2005",NA
"3697","Doris","2005",NA
"3698","Dorothy","2005",NA
"3699","Edith","2005",NA
"3700","Edna","2005",NA
"3701","Eileen","2005",NA
"3702","Elaine","2005",NA
"3703","Eleanor","2005",43
"3704","Eliza","2005",NA
"3705","Elizabeth","2005",42
"3706","Ella","2005",10
"3707","Ellen","2005",NA
"3708","Ellie","2005",5
"3709","Eloise","2005",93
"3710","Elsie","2005",NA
"3711","Emilia","2005",NA
"3712","Emily","2005",2
"3713","Emma","2005",23
"3714","Enid","2005",NA
"3715","Erin","2005",32
"3716","Esme","2005",NA
"3717","Esther","2005",NA
"3718","Ethel","2005",NA
"3719","Eva","2005",76
"3720","Eve","2005",55
"3721","Evelyn","2005",NA
"3722","Evie","2005",29
"3723","Faith","2005",69
"3724","Fanny","2005",NA
"3725","Fiona","2005",NA
"3726","Florence","2005",NA
"3727","Frances","2005",NA
"3728","Francesca","2005",75
"3729","Freda","2005",NA
"3730","Freya","2005",31
"3731","Gabrielle","2005",NA
"3732","Gail","2005",NA
"3733","Gemma","2005",NA
"3734","Georgia","2005",34
"3735","Georgina","2005",NA
"3736","Geraldine","2005",NA
"3737","Gertrude","2005",NA
"3738","Gillian","2005",NA
"3739","Gladys","2005",NA
"3740","Glenys","2005",NA
"3741","Gloria","2005",NA
"3742","Glynis","2005",NA
"3743","Grace","2005",7
"3744","Gracie","2005",86
"3745","Gwendoline","2005",NA
"3746","Hannah","2005",14
"3747","Harper","2005",NA
"3748","Harriet","2005",73
"3749","Hayley","2005",NA
"3750","Hazel","2005",NA
"3751","Heather","2005",NA
"3752","Heidi","2005",NA
"3753","Helen","2005",NA
"3754","Hilary","2005",NA
"3755","Hilda","2005",NA
"3756","Hollie","2005",77
"3757","Holly","2005",19
"3758","Ida","2005",NA
"3759","Imogen","2005",65
"3760","Irene","2005",NA
"3761","Iris","2005",NA
"3762","Isabel","2005",47
"3763","Isabella","2005",24
"3764","Isabelle","2005",30
